Tier,Points,Player ID
GRANDMASTER,690,pNZrrmgmy3C3H8ec5_WmrFMV7Qpf6kTAx_xFiYNLF6dq3E9zCuHViZJl3rY421k8HDPMAOV87IVrOw
GRANDMASTER,688,RoRc1Str8EJ1tgCzkxWgcQhnxFPcgW4t3Ua01t4ssDAJXFsY5fL2Jc87LgLMG1TrzoeeW_0T0z6O9g
GRANDMASTER,688,GvQfdC7YhDiqXmrhaIm_QP3LSHkTINuX96dEXeVuJ1Dx1B-HAs4OIr7U_1Lffy4RWDSiMKsLTL2pVw
GRANDMASTER,686,6xQrMAGYyBKJM8BCfSFpYUznRM2KoCwCvGdsbqPA3LV4OxId-RZ70aKjZrhd0qcBSproLgbJ4VA02Q
GRANDMASTER,686,KA4g0mVvPleMPILzOX_08dlUPDcVEpU-xPmoqhjwSRNydZBbMabpJBulQ5uqyd8sOJhLhqFOM_0Phw
GRANDMASTER,685,oXAk1SaJc0-0O23xvE-RJnpmLNjswSBvyxHNjb00M4fTB1tyS3HBVX4Hcnx2L-OwopkFBZ5eGjRQtg
GRANDMASTER,683,QSNRfOCwj7zwgPXYexiKCJDWI3353L5yOztgw1sVA7ubw4OgX2XL0u6vF7ZWfhTHPMkPdlX0QDKYwQ
GRANDMASTER,682,jgWNTLW34ojfiRU7QHdd-cwHeVYG8hX8A9qyOrxOKNSlJqbVCINeNQYt9tgn5VXTjgGzIMjg1QVWlw
GRANDMASTER,680,G-g8_Nt58kxtRQLkjWvF1xE1vi7JU4oYSID2KO9vT9twvXG6UrEB2OkokzirYj2QYkJBMVszhGARlA
GRANDMASTER,679,rIElrUgrg6nSmmHWeV7c6RjnOrG2WH_mPW1N4j_PTCuKqIzzvCw_fGsuWXwH9jw6QNb430w8XLEVcg
GRANDMASTER,678,wUooZ99fdqlMKyWAhAk5D1Fv-bKhAzP6Ub3nlKBE1KndF72ZJjXFboLNCFaf5CfWlliCMofSf4AMig
GRANDMASTER,678,y_N8p2SROSBVMUln_QkFLQIzjDMlHprJY2Z79P42cs7TxALANYskVYR3dFOJnI5xVFqcUmWXXp6rDg
GRANDMASTER,678,GqvXMV2RLiftJ8cckTGdt5hppovJQgUxIPRtXqflsQJd-ZCtEm0WY_vZJrrzz3_lD0XcHtbSl5WIQw
GRANDMASTER,677,jhPGx7hn5HeAzD7-BO2smtCPHumvZjjcIFvfn94paQrzSFEWVE7nJ8CSe2vIaWv2gaNRcqTmmEErmA
GRANDMASTER,676,UsN35eQGaXjKAUB9PXy1qiu51CCFtddvUyZZBSsWAxOgoPQVJD5M478giY-8jzz75roi2VnFawWH-w
GRANDMASTER,674,vtznOWHb0myEzwHEAB5qWII4aj2RBz0Nu8oIQOCifatCY8FfdOCwL92z8-E1lwVGdF-vD4CYGcaMJQ
GRANDMASTER,672,L8i_AQ9Ut4vuSD7ofrNRr7lm9Yp_cQtDhzwYQUWAus6nnk3dgrKKDnPM3lDoD5LMOSrzvRokt6-bTA
GRANDMASTER,669,05Z6O7jgQiOLlPq6YawqNW4KLG04BJ3x14b-n5umW_-eZX03O8MeLQ59EOBpL3K4UmoLQz-S5dkr8A
GRANDMASTER,668,QXlQoFVR8cNrbYHR4zTW9ShCHSBbYi60x7MZxUUlaYkclTTXn92UncbS46adALAbHgor5mB1xBZx2A
GRANDMASTER,664,JifiVEkuya3bVys0A7C69CXdIhXEYwVZVy9morY8irZt7mr1H_Jd9q7Zh3V4mwlHGNrLrR2EcSu4Xw
GRANDMASTER,663,LVfd1oI82Vkx38ZDrUA760nM6tXpyZ3wyh6YoXcFuUDyKGTDwL_-n-YFPgArkneZ7lrbTQDGzNiu6g
GRANDMASTER,663,qrmYoowl2LAv8qogOLKpavvx1fZiju6XmKh2dzApiuJwIZvZABB8E2wTaVHt3C7nKhAMUckgahDgOA
GRANDMASTER,662,YlauOiHzZUXez0fSFwtCkMXKnpp8HxS9QZ6cNtRgYO0_C4iLk4hKc1VE4-ycGGDhiu1qi_L2m8QVSA
GRANDMASTER,658,Ebr_t1p8q5X5jHSJa4Qw2hakTTwwiUMNn6rmTaCInSD62FQ_mgFehw_y2ZEe9iEKrsffFfeMumnFMg
GRANDMASTER,657,TMK_SSKV-W0n3-YQcVuioF5j7VwFU102MmCchuzoqIbiVYEHes7Xrh6nR8piKPGq8qbdxY8TpBdrNA
GRANDMASTER,657,FrtHWddyM2VJJUR8NkJHRY53E4v89SUUWV93juM_UnUNEM51SLRiS6POmD3WvVYjRN7J0zgOPpPA8g
GRANDMASTER,655,oV1pctAa5uQoAVW9qgauEI-AfazaVy0__L55GAX_rqpmJS8VFt1RThIuUQs0fWviTLV7wD1ojNvDNw
GRANDMASTER,655,CDcNi_RzAAQUXTA2NWN3JqaobV28yd5vDtP1M5hZ8jnw9Y3a7JeUU87r4iCW3cxgQBxjdxM8r8--ZA
GRANDMASTER,651,azwAXFUL6L00cudmYyvt-HeiaFLwdLtoPjU8GH8YAUNdwzRGyxsuOExKzr8gWADppczmnHfoXsvjIQ
GRANDMASTER,651,uW0RPvugyDn8bGKYTVe9O8icsv1y4E4eC7fCKgUGFskeMjxtnbeRwmYEiKHmDC5j3L8K9YxK-OrJCA
