Tier,Points,Player ID
GRANDMASTER,820,q-WaJAjhnjPSMV5D7YymCXGX4jLaGBzLgGllm4_6sCtQC34rR66OFuWjAbqUNUWdLdpN20OM9w19Iw
GRANDMASTER,819,6eMhHAKAkwzPTIibnIxiCV2GmgDbHl-SRTM1UlHG9iVGc5qoAjJDhVgUKVbWDVCi8Kk3RCI-44r28Q
GRANDMASTER,819,U7jTuSVdy_5OO3N5d8svzLW7EVDs5i-BnahZUdLVCxfNMemdaV_wxuW6YrhxOlYnSe4aPTPoThTKsQ
GRANDMASTER,817,SeGlqppH-_PsfqvVkObghtRUwgUOCZoY7cLRSn7TsqlBY4fJHSZbvLlRrEF8vwALKGfHHHiP37h6nw
GRANDMASTER,816,gauzWfu5VVJa7Im1P4FxK9LaFAYLzk_ZWAl9qH2mjda-gJPNWLwgF9qb8La-M2fX-ezzON4r9iU5GA
GRANDMASTER,814,d_7sBjuTSXDe96AuZrV_V9VFE8fei9on5XlScmEwVk7yi72jDez45K-Smn3sfApIXtMtJ_7QoEjnAw
GRANDMASTER,813,WCogJdKVek0BBP_6L_J0A37lZ5VNgceob4Ivpa0rKfiGNvnI9a-aXLlAXS97QkYmbpe0_S1mRFzxIA
GRANDMASTER,811,DsxHtgBWwHPBiIkSNSZTeaK8VVko1E0vYVUbhYRCWINhOoumSoubDGJRexnco_r2cf9bjYoPOFIiJw
GRANDMASTER,810,9MBFcw--XKToIwubf1sELat1F-hl1TkK2j2X1xKzHgkq9wfK3RPN48O174S39VrcaHgp3LZ1hXDY5Q
GRANDMASTER,809,Pfu8Gg4iVdNLIZxin6yNWbHIadap010YSB26eeCslNj6CEXYp5AScYQKFZiugAIEiwJHuAZTqt6knA
GRANDMASTER,808,4Gv3Or6KtjGDi83HxN86IW5Mf30Jv-DiKlRocuWoQyYyjWbsv7ebP_VoiyhQfS326ZYT8sF0dI4Kaw
GRANDMASTER,808,1jwQmYfJEHLRFf5NRKnqpHvCzLTprW4xHnSBDRQ72mVqBaBpX4dzwb4G7Y5Ksd3QzeMAESVlWME2rA
GRANDMASTER,808,SKo9CrEYjIQeYT9vbdm0khZQaDxL3P8oY146P_xYHoDXC3mNfmQBmWHwMvGTuRr8pNyCS19wBWmxoA
GRANDMASTER,806,JJqYppur7_G8ZhjbOTUGegBiA8KYpfy_MHFaxoSZqtM2y2oj_lfzx2QZH_dnZJJwKACV-5C-ZZKPPg
GRANDMASTER,805,DhaAobCFAUFmgd_FJQS7QZqizlWSU1kjGXBKLei6JJJDzUWWA4IXa75QFihhWEagUnSXx0s4uEdI3w
GRANDMASTER,804,hBHxTTgT6xlSHiLIK6Pv4Gt6btYebAQgTPhaWMIbkss4b_bLFuw8kkVq7AXacPzy88milHwcpA23Rg
GRANDMASTER,804,3xrAEPnWsNCKdmlD7aCt8dRpOGSDqhTuUR3cBhVYwf7vCU3vZ-ZuwQw0I5PGIjSPZkeT13GQKaVuxA
GRANDMASTER,804,mvwOvhYibQ_1Jw9GZXAqFq61Rh79tqZRc5ZE_9XrygF7wNKR9R05MmPFXpqY0m1kl9eW79WAt2TwjQ
GRANDMASTER,803,OttT9yyL0hrFLrT_iwkn9FbRXTEPsus_ZW_byqp0wI0dKdeUJkJaY03kvQ2-_N1QdjXW6DMZITZ5nA
GRANDMASTER,803,1kHKwkHXKRoJUPD4TazvHE6x8DfPdqyLS-B-yGxnP43TpEBSa7niOXNYCs1BqPw3mVAMqVLhJ2tv8g
GRANDMASTER,802,2S7KLGeq1WMNUfJq0JnuSgGcgp641I3i8kcdEhn47BiqufEYBI2CSHYSOAXx1mxzcIbZuJr5BV9DtA
GRANDMASTER,801,-A8RUiqhwbknDUsNCMqQ3UqAHxSRT7ymwNzQmGjDOHvIeKHd-s1CwkOTu0C_Al-uwa0-e8le-7m9FQ
GRANDMASTER,801,iL6tvMe_v-EnOvijJeZvLAriVY8CXk0ZrqiwaMjvCfXg868wBpF_joxsjUByZEhoZKd3vt3UpBpXsw
GRANDMASTER,800,vDmO9k8kV6HTwb4l9UGWNRaJJ-L-nOa7Ofhe9_ZTfdgHEKI9rVTWDOa15zlykJpDJ6QT80WHF2KJ6Q
